31147	vyaktIkf	8	U.
31148	vyaktIBU	1	P.
31154	vyatikF	6	P.
31164	vyatiyu	2	P.
31173	vyatizaYj	1	P.
31179	vyatI	2	P.
31183	vyatyas	2	Ā.
31183	vyatyas	4	P.
31186	vyaT	1	Ā.
31191	vyaD	4	P.
31199	vyap	10	U.
31200	vyapakfz	1	P.
31202	vyapagam	1	P.
31205	vyapatrap	1	Ā.
31207	vyapadiS	6	P.
31217	vyapavft	1	Ā.
31225	vyape	2	P.
31227	vyapekz	1	Ā.
31234	vyapoh	1	P.
31236	vyaBicar	1	P.
31243	vyay	10	U.
31243	vyay	1	U.
31243	vyay	10	U.
31252	vyavacCid	7	U.
31258	vyavaDA	3	U.
31266	vyavaso	4	P.
31271	vyavasTA	1	Ā.
31280	vyavahf	1	P.
31291	vyave	2	P.
31295	vyaS	5	Ā.
31299	vyas	4	P.
31310	vyAkulIkf	8	U.
31311	vyAkulIBU	1	P.
31313	vyAkf	8	U.
31322	vyAkzip	6	P.
31327	vyAKyA	2	P.
31345	vyAdA	3	U.
31348	vyAdiS	6	P.
31361	vyAp	5	P.
31369	vyApad	4	Ā.
31376	vyApf	6	Ā.
31393	vyAyam	1	P.
31414	vyAvf	5	U.
31417	vyAvft	1	Ā.
31424	vyAsaYj	1	P.
31429	vyAhan	2	P.
31434	vyAhf	1	P.
31439	vyuccar	1	P.
31447	vyutTA	1	Ā.
31450	vyutpad	4	Ā.
31456	vyudas	4	P.
31465	vyuz	10	P.
31471	vyUh	1	P.
31478	vye	1	U.
31483	vraj	1	P.
31483	vraj	10	U.
31489	vraR	1,10	P.
31498	vraSc	6	P.
31505	vrI	9	P.
31505	vrI	4	Ā.
31506	vrIq	4	P.
31511	vrIs	1,10	P.
31514	vruq	6	P.
31516	vrUz	1,10	P.
31518	vlI	9	P.
31520	vlekz	10	U.
31525	SaMs	1	P.
31525	SaMs	2	U.
31534	Sak	5	P.
31534	Sak	4	U.
31544	SakalIkf	8	U.
31575	SaNk	1	Ā.
31592	Sac	1	Ā.
31594	SaYc	1	Ā.
31595	Saw	1	P.
31595	Saw	10	Ā.
31600	SaW	1	P.
31600	SaW	10	P.
31602	SaR	1	P.
31606	SaRq	1	P.
31627	Sad	1	P.
31627	Sad	1	P.
31641	Sap	1,4	U.
31653	Sabd	10	U.
31659	Sam	4	P.
31659	Sam	9	P.
31659	Sam	10	U.
31674	Samb	1,10	P.
31735	Sarb	1	P.
31742	Sarv	1	P.
31749	Sal	1	Ā.
31749	Sal	1	P.
31749	Sal	10	Ā.
31763	SalB	1	Ā.
31769	Sall	1	P.
31774	Sav	1	P.
31780	SaS	1	P.
31786	Saz	1	P.
31789	Sas	1,2	P.
31834	SAK	1	P.
31852	SAq	1	Ā.
31876	SAn	1	U.
31917	SAr	10	U.
31951	SAl	1	Ā.
31997	SAs	2	P.
32011	Si	5	U.
32018	Sikz	1	Ā.
32018	Sikz	10	U.
32040	SiNK	1	P.
32041	SiNG	1	P.
32047	SiYj	1,2,10	Ā.
32053	Siw	1	P.
32088	Sil	6	P.
32122	Siz	1,1,10	P.
32122	Siz	7	P.
32131	SI	2	Ā.
32133	SIk	1	Ā.
32133	SIk	1,10	P.
32158	SIB	1	Ā.
32170	SIl	1	P.
32170	SIl	10	U.
32177	Su	1	P.
32180	Suk	1	P.
32197	Suc	1	P.
32197	Suc	4	U.
32203	SucIyati	1	P.
32204	Sucy	1	P.
32204	Sucy	4	P.
32207	SuW	1	P.
32207	SuW	10	U.
32209	SuRW	1,10	P.
32211	SuRq	1	P.
32221	SuD	4	P.
32224	Sun	6	P.
32232	SunD	1,10	U.
32236	SuB	1	Ā.
32236	SuB	6	P.
32247	SumB	1	P.
32249	Sur	4	Ā.
32250	Sulk	10	U.
32253	Sulv	10	U.
32261	Suz	4	P.
32289	SUr	4	Ā.
32289	SUr	10	U.
32293	SUrp	10	U.
32298	SUl	1	P.
32307	SUz	1	P.
32334	SfD	1	Ā.
32334	SfD	1	U.
32334	SfD	10	U.
32337	SF	9	P.
32338	Sek	1	Ā.
32347	Sel	1	P.
32349	Sev	1	Ā.
32395	So	4	P.
32405	SoR	1	P.
32444	SOw	1	P.
32447	SOq	1	P.
32478	Scyut	1	P.
32487	SmIl	1	P.
32507	SyE	1	Ā.
32511	SraNk	1	Ā.
32512	SraNg	1	P.
32513	SraR	1,10	P.
32515	SraT	1,9	P.
32515	SraT	1,10	P.
32515	SraT	10	U.
32519	SradDA	3	U.
32525	SranT	1	Ā.
32525	SranT	9	P.
32525	SranT	1,10	P.
32531	Sram	4	P.
32536	SramB	1	Ā.
32546	SrA	2	P.
32565	Sri	1	U.
32569	Sriz	1	P.
32570	SrI	9	U.
32576	Sru	1,5	P.
32588	SreRIBU	1	P.
32596	SrE	1	P.
32598	SroR	1	P.
32611	SlaNk	1	Ā.
32612	SlaNg	1	Ā.
32613	SlaT	1	P.
32615	SlAK	1	P.
32616	SlAG	1	Ā.
32624	Sliz	1,4	P.
32624	Sliz	10	Ā.
32641	Slok	1	Ā.
32645	SloR	1	P.
32647	SvaNk	1	Ā.
32648	Svac	1	Ā.
32649	Svaj	1	Ā.
32650	SvaW	10	U.
32651	SvaRW	10	U.
32654	SvaBr	10	U.
32661	Sval	1	P.
32662	Svalk	10	U.
32663	Svall	1	P.
32668	Svas	2	P.
32676	Svi	1	P.
32686	Svit	1	Ā.
32699	Svind	1	Ā.
32738	zWiv	1,4	P.
32741	zvakk	1	Ā.
32744	saMyaj	1	U.
32745	saMyat	1	Ā.
32749	saMyam	1	P.
32758	saMyA	2	P.
32763	saMyuj	7	U.
32763	saMyuj	4	Ā.
32773	saMrakz	1	P.
32777	saMraYj	4	U.
32780	saMraB	1	Ā.
32784	saMram	1	Ā.
32785	saMrAD	4	P.
32792	saMruD	7	U.
32796	saMruh	1	P.
32800	saMlakz	10	U.
32803	saMlap	1	P.
32807	saMliK	6	P.
32809	saMlI	4	Ā.
32813	saMluq	1	P.
32819	saMvad	1	P.
32833	saMvas	1	P.
32836	saMvah	1	P.
32845	saMvij	7,6	P.
32849	saMvid	2	P.
32849	saMvid	6	U.
32859	saMviDA	3	U.
32864	saMviBaj	1	U.
32868	saMviBA	2	P.
32869	saMviS	6	P.
32874	saMvIj	10	P.
32876	saMvf	1,5,9	U.
32883	saMvft	1	Ā.
32891	saMvfD	1	Ā.
32899	saMvyas	4	P.
32902	saMvye	1	U.
32907	saMSam	4	P.
32912	saMSI	2	Ā.
32918	saMSuD	4	P.
32925	saMSri	1	U.
32929	saMSru	5	U.
32934	saMSliz	4	P.
32943	saMsad	1,6	P.
32950	saMsiD	4	P.
32954	saMsUc	10	U.
32956	saMsf	1	P.
32961	saMsfj	6	P.
32970	saMsfp	1	P.
32975	saMsev	1	Ā.
32977	saMskf	8	U.
32986	saMstamB	5,9	P.
32990	saMstu	2	P.
32996	saMstf	5,9	U.
33001	saMsTA	1	Ā.
33010	saMspfS	6	P.
33017	saMsmf	1	P.
33023	saMhan	2	P.
33027	saMhatya	2	P.
33036	saMhf	1	P.
33043	saMhfz	4	P.
33088	sag	1	P.
33098	saG	5	P.
33100	saMkaT	10	U.
33105	saMkal	10	U.
33117	saMkuc	1,6	P.
33123	saMkf	8	U.
33124	saMkfz	1	P.
33126	saMkF	6	P.
33132	saMkFt	10	U.
33134	saMkxp	1	Ā.
33147	saMkram	1	U.
33153	saMkrIq	1	Ā.
33160	saMkzi	1,5,9	P.
33162	saMkzip	6	P.
33167	saMkzuB	1,4,9	Ā.
33171	saMKyA	2	P.
33181	saMgam	1	Ā.
33194	saMgF	9,6	U.
33196	saMgE	1	P.
33201	saMgrah	9	U.
33209	saMgrAm	10	Ā.
33212	saMGaw	1	Ā.
33214	saMGaww	1	Ā.
33223	saMGuz	1	P.
33225	saMGfz	1	P.
33228	sac	1,3	Ā.
33252	sajj	1	P.
33257	sajjIkf	8	U.
33258	sajjIBU	1	P.
33265	saMcar	1	P.
33274	saMcal	1	P.
33281	saMci	5	U.
33287	saMcint	10	U.
33290	saMcUrR	10	U.
33293	saMCad	10	U.
33297	saMCid	7	U.
33300	saYj	1	P.
33302	saMjan	4	Ā.
33306	saMjap	1	P.
33308	saMjalp	1	P.
33314	saMjIv	1	P.
33316	saMjYA	9	Ā.
33332	saw	1,10	P.
33337	saww	10	U.
33341	saW	10	U.
33383	satyAkf	8	U.
33386	satr	10	Ā.
33393	sad	1,6	P.
33426	san	1,8	P.
33453	saMtakz	1	P.
33455	saMtan	8	U.
33461	saMtap	1	P.
33467	saMtam	4	P.
33474	saMtud	6	U.
33475	saMtuz	4	P.
33481	saMtF	1	P.
33484	saMtyaj	1	P.
33487	saMtras	1,4	P.
33489	saMdaMS	1	P.
33495	saMdah	1	P.
33506	saMdiS	6	P.
33510	saMdih	2	U.
33517	saMdIp	4	Ā.
33520	saMduz	4	P.
33524	saMduh	1,2	P.
33525	saMdfB	6	P.
33528	saMdfS	1	P.
33534	saMDA	3	U.
33552	saMDukz	1	Ā.
33555	saMDf	10	U.
33563	saMnam	1	P.
33567	saMnah	4	U.
33577	saMniDA	3	U.
33581	saMnipat	1	P.
33600	saMniviS	6	Ā.
33604	saMnivft	1	Ā.
33609	saMnI	1	P.
33611	saMnyas	4	P.
33616	sap	1	P.
33622	sapatrAkf	8	U.
33679	saBAj	10	U.
33686	sam	1	P.
33686	sam	10	U.
33694	samaj	1	P.
33698	samatikram	1	U.
33701	samatI	2	P.
33705	samaDigam	1	P.
33710	samanujYA	9	U.
33716	samanvi	2	P.
33734	samarT	10	U.
33753	samavasTA	1	Ā.
33758	samave	2	P.
33763	samaS	5	U.
33763	samaS	9	P.
33766	samas	4	P.
33778	samAkram	1	U.
33783	samAKyA	2	P.
33793	samAcar	1	P.
33799	samAjYA	9	U.
33803	samAdA	3	U.
33806	samAdiS	6	P.
33809	samADA	3	U.
33819	samAnI	1	P.
33822	samAp	5	P.
33832	samApad	4	Ā.
33842	samAmnA	1	P.
33851	samAyuj	7	U.
33856	samAraB	1	Ā.
33859	samAruh	1	P.
33867	samAlaB	1	Ā.
33871	samAlamb	1	Ā.
33879	samAvas	1	P.
33884	samAviS	6	P.
33888	samAvf	5	U.
33890	samAvft	1	Ā.
33895	samASri	1	U.
33900	samASvas	2	P.
33907	samAsaYj	1	P.
33912	samAsad	10	U.
33916	samAhf	1	P.
33925	samAhve	1	P.
33931	sami	2	P.
33939	saminD	7	Ā.
33948	samIkf	8	U.
33953	samIkz	1	Ā.
33973	samIh	1	Ā.
33981	samucci	5	U.
33983	samucCid	7	P.
33986	samucCri	1	U.
33992	samujjfmB	1	Ā.
33998	samutkram	1	P.
34003	samutTA	1	P.
34007	samutpaw	10	U.
34009	samutpat	1	P.
34011	samutpad	4	Ā.
34031	samudi	2	P.
34036	samudgam	1	Ā.
34045	samudDf	1	U.
34056	samudvah	1	P.
34061	samund	7	P.
34064	samunnam	1	P.
34068	samunnah	4	P.
34072	samunnI	1	U.
34080	samupaviS	6	P.
34084	samupasTA	1	U.
34091	samupe	2	P.
34095	samullas	1	P.
34101	samUh	1	U.
34107	samfD	4,5	P.
34110	same	2	P.
34112	sameD	1	Ā.
34116	saMpaW	1	P.
34118	saMpat	1	P.
34122	saMpad	4	Ā.
34129	saMpare	2	Ā.
34138	saMpiz	7	P.
34140	saMpIq	10	U.
34147	saMpUj	10	U.
34152	saMpfc	7,2	P.
34161	saMpratipad	4	Ā.
34168	saMpratI	2	P.
34173	saMpradA	1,3	P.
34179	saMpraDf	10	U.
34181	saMprapad	4	Ā.
34193	saMprayuj	7	U.
34198	saMpravad	1	U.
34200	saMpraviS	6	P.
34202	saMpravft	1	Ā.
34212	saMprasTA	1	Ā.
34216	saMprAp	5	P.
34219	saMprI	4	Ā.
34222	saMprekz	1	Ā.
34227	saMplu	1	Ā.
34233	saMb	1,10	P.
34235	saMbanD	9	P.
34242	saMbAD	1	Ā.
34246	saMbuD	1,4	U.
34253	saMBaj	1	U.
34260	saMBAz	1	Ā.
34264	saMBid	7	U.
34267	saMBuj	7	U.
34276	saMBU	1	P.
34286	saMBf	3	U.
34290	saMBram	1,4	P.
34295	saMmad	4	P.
34299	saMman	4	Ā.
34304	saMmantr	10	Ā.
34309	saMmA	3,2	Ā.
34312	saMmil	6	P.
34318	saMmIl	1	P.
34323	saMmurcC	1	Ā.
34327	saMmuh	4	P.
34333	saMmfj	2,10	P.
34339	saMmfd	1,9	P.
34346	say	1	Ā.
34401	sarj	1	Ā.
34418	sarb	1	P.
34420	sarv	1	P.
34437	sal	1	P.
34496	saSc	1	U.
34500	sas	2	P.
34515	sah	4	P.
34515	sah	1	Ā.
34629	sAw	10	U.
34659	sAD	5	P.
34659	sAD	4	P.
34664	sADanIkf	8	P.
34665	sADanIBU	1	P.
34678	sADAraRIkf	8	U.
34679	sADAraRIBU	1	P.
34714	sAntv	10	U.
34752	sAm	10	U.
34974	si	5,9	U.
34993	sic	6	U.
35003	siw	1	P.
35008	siD	4	P.
35008	siD	1	P.
35033	sinv	1	P.
35043	sil	6	P.
35046	siv	4	P.
35057	sIk	1	Ā.
35057	sIk	1,10	P.
35087	su	1,1,2	U.
35087	su	5	U.
35090	suK	10	P.
35094	suKAkf	8	U.
35103	suww	10	U.
35134	sur	6	P.
35134	sur	10	P.
35166	suh	4	P.
35168	sU	2,4	Ā.
35168	sU	6	P.
35174	sUc	10	U.
35199	sUtr	10	U.
35207	sUd	1	Ā.
35207	sUd	10	U.
35223	sUr	4	Ā.
35231	sUrkz	1,4	P.
35241	sUrkz	1	P.
35243	sUz	1	P.
35247	sf	1,3	P.
35264	sfj	6	P.
35264	sfj	4	Ā.
35278	sfp	1	P.
35284	sfB	1	P.
35286	sF	9	P.
35288	sek	1	Ā.
35315	sel	1	P.
35316	sev	1	Ā.
35332	sE	1	P.
35362	so	4	P.
35553	skand	1	Ā.
35554	skand	1	P.
35554	skand	10	U.
35562	skanD	10	U.
35567	skamB	1,5,9	Ā.
35572	sku	5,9	U.
35573	skund	1	Ā.
35574	skumB	5,9	P.
35576	sKad	1	Ā.
35578	sKal	1	P.
35581	sKuq	6	P.
35582	stak	1	P.
35584	stan	1,10	P.
35600	stam	1	P.
35604	stamB	1,5,9	Ā.
35631	stiG	5	Ā.
35632	stip	1	Ā.
35635	stim	4	P.
35639	stu	2	U.
35646	stuc	1	Ā.
35648	stuB	1	P.
35648	stuB	1	Ā.
35650	stumB	5,9	P.
35653	stUp	4,10	P.
35655	stf	5	U.
35655	stf	5	P.
35658	stfkz	1	P.
35659	stfh	6	P.
35660	stF	9	U.
35661	sten	10	U.
35667	step	1,10	Ā.
35669	stE	1	P.
35679	stom	10	P.
35686	styE	1	U.
35695	sTag	1	P.
35709	sTal	1	P.
35718	sTA	1	P.
35743	sTAyIBU	1	P.
35767	sTuq	6	P.
35774	sTUl	10	Ā.
35793	snas	1,4	P.
35795	snA	2	P.
35812	sniw	10	U.
35813	snih	4	P.
35817	snu	2	P.
35823	snus	4	P.
35824	snuh	4	P.
35833	snE	1	P.
35835	spand	1	Ā.
35840	sparD	1	Ā.
35847	sparS	10	Ā.
35855	sparz	1	Ā.
35856	spaS	1	U.
35862	spf	5	P.
35865	spfS	6	P.
35874	spfh	10	U.
35881	spF	9	P.
35884	sPaw	1	P.
35891	sPaRw	1,10	P.
35892	sPaRq	1,10	P.
35900	sPAy	1	Ā.
35908	sPAl	1	P.
35912	sPiw	10	U.
35913	sPiww	10	U.
35915	sPuw	6,1	P.
35915	sPuw	10	U.
35922	sPuww	10	U.
35923	sPuq	6	P.
35924	sPuRw	1,10	P.
35925	sPuRq	1,10	Ā.
35927	sPur	6	P.
35933	sPurcC	1	P.
35934	sPurj	1	P.
35941	sPul	6	P.
35971	smi	1	Ā.
35978	smiw	10	U.
35979	smIl	1	P.
35980	smf	5	P.
35980	smf	1	P.
35985	syand	1	Ā.
35993	syam	1,10	P.
36006	sraMs	1	Ā.
36012	sraMh	1	Ā.
36020	sramB	1	Ā.
36034	sriD	1	U.
36035	sriB	1	P.
36036	srimB	1	P.
36037	sriv	4	P.
36038	sru	1	P.
36048	srek	1	Ā.
36049	srE	1	P.
36060	svaMg	1	P.
36063	svaYj	1	Ā.
36066	svaW	10	U.
36068	svad	1	Ā.
36068	svad	10	U.
36074	svan	1	P.
36079	svap	2	P.
36079	svap	1	U.
36088	svar	10	U.
36104	svart	10	P.
36105	svard	1	Ā.
36106	sval	1	P.
36114	svask	1	Ā.
36164	svASliz	4	P.
36169	svid	4	P.
36169	svid	1	Ā.
36175	svIkf	8	U.
36178	svurcC	1	P.
36179	svf	1	P.
36180	svF	9	P.
36181	svek	1	Ā.
36208	haw	1	P.
36211	haW	1	P.
36222	had	1	Ā.
36225	han	2	P.
36248	hamm	1	P.
36249	hay	1	P.
36284	hary	1	P.
36292	hal	1	P.
36325	has	1	P.
36350	hA	3	Ā.
36350	hA	3	P.
36354	hAniH	3	Ā.
36408	hi	5	P.
36409	hiMs	1,7,10	P.
36423	hikk	1	U.
36423	hikk	10	Ā.
36437	hiRq	1	Ā.
36471	hil	6	P.
36489	hu	3	P.
36492	huq	1,6	P.
36498	huRq	1	Ā.
36506	hurcC	1	P.
36508	hul	1	P.
36515	hUq	1	Ā.
36522	hf	1	U.
36522	hf	3	P.
36539	hfz	1,4	P.
36548	heW	1	P.
36550	heq	1	Ā.
36550	heq	1	P.
36572	hel	1	Ā.
36583	hez	1	Ā.
36604	hoq	1,1	Ā.
36629	hOq	1	P.
36634	hnu	2	Ā.
36637	hmal	1	P.
36641	hrag	1	P.
36646	hrap	10	P.
36647	hras	1	P.
36657	hrAd	1	Ā.
36665	hrI	3	P.
36675	hruq	1	P.
36676	hrep	1	Ā.
36677	hrez	1	Ā.
36681	hrOq	1	P.
36682	hlag	1	P.
36684	hlap	10	P.
36685	hlas	1	P.
36686	hlAd	1	Ā.
36694	hval	1	P.
36697	hvf	1	P.
36700	hve	1	U.
