Lnum	basehw	suffix	resolution
3289	aBadra	dram	aBadram
3290	aBaya	yaH	aBayaH
3290	aBaya	yA	aBayA
3290	aBaya	yam	aBayam
3301	aBAva	vaH	aBAvaH
3309	aBika	kaH	aBikaH
3311	aBikAma	ma	aBikAma
3311	aBikAma	mam	aBikAmam
3338	aBiKyA	KyA	aBiKyA
3367	aBigfhIta	pARi	aBigfhItapARi
3376	aBicakzaRam	RA	aBicakzaRA
3383	aBicAraka	kaH	aBicArakaH
3383	aBicAraka	rI	aBicArI
3384	aBicCAya	yam	aBicCAyam
3391	aBijAta	tam	aBijAtam
3401	aBijYa	jYaH	aBijYaH
3401	aBijYa	jYA	aBijYA
3424	aBidyu	dyuH	aBidyuH
3439	aBiDeya	yam	aBiDeyam
3440	aBihita	tam	aBihitam
3443	aBiDAvaka	kaH	aBiDAvakaH
3450	aBinanda	ndaH	aBinandaH
3450	aBinanda	ndA	aBinandA
3457	aBinava	vaH	aBinavaH
3460	aBiniDana	nam	aBiniDanam
3469	aBinivizwa	zwam	aBinivizwam
3487	aBinetf	trI	aBinetrI
3501	aBipuzpa	zpam	aBipuzpam
3525	aBiprAya	yaH	aBiprAyaH
3526	aBipreta	tam	aBipretam
3547	aBiBUti	tiH	aBiBUtiH
3554	aBimata	tam	aBimatam
3554	aBimata	taH	aBimataH
3560	aBimAnaH	nam	aBimAnam
3568	aBimanyuH	puram	aBimanyupuram
3570	aBimAti	tiH	aBimAtiH
3574	aBimuKa	KaH	aBimuKaH
3574	aBimuKa	KI	aBimuKI
3574	aBimuKa	Kam	aBimuKam
3574	aBimuKa	Ke	aBimuKe
3581	aBimardana	nam	aBimardanam
3586	aBimeTika	meTikA	aBimeTikA
3592	aBiyAtiH	tiH	aBiyAtiH
3615	aBirAma	maH	aBirAmaH
3615	aBirAma	mam	aBirAmam
3624	aBirucita	taH	aBirucitaH
3626	aBiruta	tam	aBirutam
3627	aBirUpa	paH	aBirUpaH
3631	aBilakzya	kzyam	aBilakzyam
3639	aBilazita	tam	aBilazitam
3643	aBiliKita	tam, aBileKitam	aBiliKitam
3643	aBiliKita	nam	aBilikitam
3655	aBivAdya	dyaH	aBivAdyaH
3663	aBivAhya	hyam	aBivAhyam
3687	aBivyakta	ktam	aBivyaktam
3696	aBivyApya	pyam	aBivyApyam
3698	aBivyAhfta	tam	aBivyAhftam
3705	aBiSasta	stam	aBiSastam
3749	aBizecanIya	yaH	aBizecanIyaH
3751	aBizavaH	vam	aBizavam
3755	aBizuta	tam	aBizutam
3761	aBizwi	zwiH	aBizwiH
3775	aBisaMsAraH	ram	aBisaMsAram
3814	aBisAyaH	arkam	aBisAyArkam
3821	aBisAraH	rI	aBisArI
3824	aBisArin	RI	aBisAriRI
3829	aBiskandaH	ndam	aBiskandam
3835	aBisvaraH	re	aBisvare
3840	aBiGAtaH	tam	aBiGAtam
3841	aBiGAtaka	kaH	aBiGAtakaH
3857	aBihruti	tiH	aBihrutiH
3858	aBihvara	raH	aBihvaraH
3864	aBIka	kaH	aBIkaH
3864	aBIka	kam	aBIkam
3865	aBIkzRa	kzRam	aBIkzRam
3868	aBIjya	jyaH	aBIjyaH
3869	aBIta	tiH	aBItiH
3872	aBIpsita	tam	aBIpsitam
3874	aBIma	maH	aBImaH
3876	aBImodaH	mud	aBimud
3877	aBIraH	rI	aBIrI
3877	aBIraH	ram	aBIram
3880	aBIru	ruH	aBIruH
3880	aBIru	ruH	aBIruH
3880	aBIru	ru	aBIru
3881	aBIruRa	Ram	aBIruRam
3893	aBIzwa	zwaH	aBIzwaH
3893	aBIzwa	zwA	aBIzwA
3893	aBIzwa	zwam	aBIzwam
3911	aBeda	daH	aBedaH
3912	aBedya	dyam	aBedyam
3921	aByagra	gram	aByagram
3928	aByaDika	kam	aByaDikam
3929	aByaDvam	Dve	aByaDve
3934	aByantara	ram	aByantaram
3934	aByantara	ram	aByantaram
3934	aByantara	rataH	aByantarataH
3947	aByarRa	rRam	aByarRam
3952	aByarTita	tam	aByarTitam
3955	aByarDa	rDam	aByarDam
3973	aByavahAraH	maRqapaH	aByavahAramaRqapaH
3974	aByavahArya	ryam	aByavahAryam
3979	aByASa	SaH	aByASaH
3983	aByasta	stam	aByastam
4001	aByAgata	taH	aByAgataH
4013	aByAtma	tmam	aByAtmam
4031	aByAvartaH	rtam	aByAvartam
4033	aByAvftta	ttaH	aByAvfttaH
4060	aByudaya	yaH	aByudayaH
4062	aByudita	tA	aByuditA
4062	aByudita	tam	aByuditam
4067	aByuddfzwam	zwA	aByuddfzwA
4076	aByupagamita	taH	aByupagamitaH
4090	aByuzita	taH	aByuzitaH
4097	aBraMliha	haH	aBraMlihaH
4099	aBraMkaza	zaH	aBraMkazaH
4103	aBriya	yaH	aBriyaH
4103	aBriya	yam	aBriyam
4105	aBrama	maH	aBramaH
4112	aBva	Bvam	aBvam
4115	ama	maH	amaH
4115	ama	mA	amA
4118	amatiH	amatIvan	amatIvan
4119	amaNgala	laH	amaNgalaH
4119	amaNgala	lam	amaNgalam
4120	amaRqa	RqaH	amaRqaH
4123	amati	tiH	amatiH
4123	amati	tiH	amatiH
4124	amatra	trama	amatram
4124	amatra	trakam	amatrakam
4135	amanuzya	zyaH	amanuzyaH
4135	amanuzya	tA	amanuzyatA
4138	amanda	ndaH	amandaH
4141	amama	maH	amamaH
4144	amara	raH	amaraH
4144	amara	rA	amarA
4144	amara	rI	amarI
4149	amartya	rtyaH	amartyaH
4154	amaryAda	dA	amaryAdA
4155	amarza	rzaH	amarzaH
4155	amarza	rzA	amarzA
4157	amala	lA	amalA
4157	amala	lam	amalam
4167	amAMsa	sam	amAMsam
4171	amAtyaH	amAtyikA	amAtyikA
4172	amAtra	tram	amAtram
4172	amAtra	traH	amAtraH
4179	amAnuza	zaH	amAnuzaH
4179	amAnuza	zI	amAnuzI
4180	amAnuzya	˚zyam	amAnuzyam
4182	amAya	yA	amAyA
4182	amAya	yam	amAyam
4185	amArga	rgaH	amArgaH
4190	amitraH	trA	amitrA
4203	amiza	zam	amizam
4205	amIvA	vaH	amIvaH
4205	amIvA	vam	amIvam
4207	amukta	ktam	amuktam
4221	amUrta	rtaH	amUrtaH
4222	amUrti	rtiH	amUrtiH
4222	amUrti	rtiH	amUrtiH
4224	amUla	lA	amUlA
4229	amfta	taH	amftaH
4229	amfta	tA	amftA
4229	amfta	tam	amftam
4236	amftyu	tyuH	amftyuH
4243	ameDya	Dyam	ameDyam
4250	amokza	kzaH	amokzaH
4252	amoGa	GaH	amoGaH
4252	amoGa	GA	amoGA
4258	ambaH	mbA	ambA
4258	ambaH	mbam	ambam
4258	ambaH	mba	amba
4265	ambazWaH	zWA	ambazWA
4265	ambazWaH	zWA	ambazWA
4265	ambazWaH	zWI	ambazWI
4276	ambujinI	kuwumbin	ambujinIkuwumbin
4277	ambumat	tI	ambumatI
4279	ambUkfta	tam	ambUkftam
4284	amBfRa	RaH	amBfRaH
4289	amla	mlaH	amlaH
4289	amla	mlI	amlI
4289	amla	mlam	amlam
4290	amlakaH	kA	amlakA
4294	amlAna	naH	amlAnaH
4294	amlAna	nam	amlAnam
4295	amlAni	niH	amlAniH
4296	amlAnin	nI	amlAninI
4298	aya	yaH	ayaH
4300	ayakzma	kzmam	ayakzmam
4302	ayajYa	jYaH	ayajYaH
4311	ayatna	tnaH	ayatnaH
4313	ayaTA	Tam	ayaTam
4319	ayava	vaH	ayavaH
4324	ayasmaya	yI	ayasmayI
4329	ayAcita	taH	ayAcitaH
4329	ayAcita	tam	ayAcitam
4332	ayAtu	tuH	ayAtuH
4337	ayAnayam	yaH	ayAnayaH
4339	ayAnvita	taH	ayAnvitaH
4343	ayAs	yAH	ayAH
4344	ayAsya	syaH	ayAsyaH
4349	ayuga	gam	ayugam
4356	ayuta	tam	ayutam
4357	ayudDa	dDam	ayudDam
4364	ayoga	gaH	ayogaH
4370	ayoDya	DyA	ayoDyA
4371	ayoni	niH	ayoniH
4371	ayoni	niH	ayoniH
4376	ara	raH	araH
4385	araRa	Ram	araRam
4386	araRiH	RI	araRiRI
4386	araRiH	RiH	araRiH
4386	araRiH	RiH	araRiH
4388	araRyam	RyaH	araRyaH
4394	arata	tam	aratam
4395	arati	tiH	aratiH
4395	arati	tiH	aratiH
4414	aramati	tiH	aramatiH
4418	araram	raH	araraH
4423	araru	ruH	araruH
4427	aravindam	daH	aravindaH
4429	arasa	saH	arasaH
4448	arAya	yaH	arAyaH
4448	arAya	yI	arAyI
4449	arAla	laH	arAlaH
4449	arAla	lA	arAlA
4452	ari	riH	ariH
4458	aritra	tram	aritram
4458	aritra	traH	aritraH
4462	arizam	zaH	arizaH
4465	arizwa	zwaH	arizwaH
4465	arizwa	zwA	arizwA
4465	arizwa	zwam	arizwam
4477	aruja	jaH	arujaH
4478	aruRa	RaH	aruRaH
4478	aruRa	RA	aruRA
4478	aruRa	RI	aruRI
4478	aruRa	Ram	aruRam
4487	aruza	zaH	aruzaH
4487	aruza	zI	aruzI
4495	arUpa	pam	arUpam
4501	areRu	RuH	areRuH
4505	aroga	gaH	arogaH
4509	arocaka	kaH	arocakaH
4516	arka	rkaH	arkaH
4526	arGaH	tantram	aGatantram
4528	arGya	rGyam	arGyam
4532	arcaka	kaH	arcakaH
4535	arcana	nam	arcanam
4535	arcana	nA	arcanA
4546	arcizmat	tI	arcizmatI
4548	arjaka	kaH	arjakaH
4551	arjuna	naH	arjunaH
4551	arjuna	nI	arjunI
4551	arjuna	nam	arjunam
4551	arjuna	nAH	arjunAH
4552	arjunaka	kaH	arjunakaH
4554	arRa	rRaH	arRaH
4554	arRa	rRA	arRA
4554	arRa	rRam	arRam
4555	arRava	vaH	arRavaH
4559	artana	nam	artanam
4569	arTAt	kftam	arTAtkftam
4572	arTita	tam	arTitam
4576	arTya	rTyam	arTyam
4578	ardana	naH	ardanaH
4578	ardana	nam	ardanam
4578	ardana	nam	ardanam
4578	ardana	nA	ardanA
4582	arDa	rDaH	arDaH
4582	arDa	rDam	arDam
4582	arDa	rDaH	arDaH
4585	arDika	kaH	arDikaH
4594	arbudaH	AkAraH	arbudAkAraH
4597	arBa	rBaH	arBaH
4598	arBaka	kaH	arBakaH
4601	armaka	kam	armakam
4604	arya	ryaH	aryaH
4604	arya	ryA	aryA
4604	arya	ryI	aryI
4611	arvan	tI	arvatI
4613	arvAc	k	arvAk
4615	arvAcIna	nam	arvAcInam
4619	arSa	rSaH	arSaH
4623	arSasAna	naH	arSasAnaH
4624	arzaRa	Ram	arzaRam
4624	arzaRa	RI	arzaRI
4626	arha	rhaH	arhaH
4626	arha	rhA	arhA
4630	arhat	ttama	arhattama
4631	arhanta	ntaH	arhantaH
4637	alakaH	kA	alakA
4640	alakzaRa	Ram	alakzaRam
4645	alagardaH	rdA	alagardA
4656	alajja	jjA	alajjA
4665	alaMkarizRu	zRuH	alaMkarizRuH
4672	alampawa	waH	alampawaH
4673	alambuzaH	zA	alambuzA
4675	alaya	yaH	alayaH
4682	alasa	saH	alasaH
4682	alasa	sA	alasA
4683	alasaka	kaH	alasakaH
4690	alAtfRa	RaH	alAtfRaH
4691	alAbuH	bu	alAbu
4693	alABa	BaH	alABaH
4699	alin	nI	alinI
4704	aliNga	NgaH	aliNgaH
4704	aliNga	Ngam	aliNgam
4707	alina	naH	alinaH
4713	alIka	kam	alIkam
4724	alepaka	kaH	alepakaH
4725	aleSa	Sam	aleSam
4727	aloka	kaH	alokaH
4727	aloka	kam	alokam
4727	aloka	kA	alokA
4739	alohita	tam	alohitam
4742	alpa	lpaH	alpaH
4742	alpa	lpam	alpam
4742	alpa	lpam	alpam
4742	alpa	lpena	alpena
4742	alpa	lpAt	alpAt
4743	alpaka	kam	alpakam
4743	alpaka	kaH	alpakaH
4745	alpaMpaca	caH	alpaMpacaH
4752	allakam	kA	allakA
4753	allA	llaH	alllaH
4756	avana	nam	avanam
4759	avaMSaH	Sam	avaMSam
4760	avakawa	wam	avakawam
4775	avakuwAra	ram	avakuwAram
4780	avakutsita	tam	avakutsitam
4789	avakfzwa	zwaH	avakfzwaH
4804	avakranda	ndaH	avakrandaH
4825	avakzIRa	Ram	avakzIRam
4829	avakzepaRam	RI	avakzepaRI
4867	avagIta	tam	avagItam
4870	avagfhya	hyam	avagfhyam
4881	avaGozaH	RA	avaGozaRA
4894	avacakzaRa	Ram	avacakzaRam
4895	avacana	nam	avacanam
4901	avacAra	raH	avacAraH
4902	avacAraRa	Ram	avacAraRam
4910	avacUqaH	qA	avacUqA
4922	avacCedaka	kaH	avacCedakaH
4925	avacCurita	tam	avacCuritam
4936	avawa	waH	avawaH
4939	avawuH	wuH	avawuH
4939	avawuH	wu	avawu
4965	avataraRam	maNgalam	avataraRamaNgalam
4972	avatIrRa	rRam	avatIrRam
4984	avadAta	taH	avadAtaH
4999	avadya	dyam	avadyam
5004	avaDa	DaH	avaDaH
5014	avaDeya	yam	avaDeyam
5025	avaDUta	taH	avaDUtaH
5033	avaDAraRa	Ram	avaDAraRam
5033	avaDAraRa	RA	avaDAraRA
5055	avanadDa	dDam	avanadDam
5057	avanAwa	wam	avanAwam
5086	avapAkaH	kaH	avapAkaH
5094	avapIqa	qaH	avapIqaH
5095	avapIqanam	nA	avapIqanA
5110	avaboDaka	kaH	avaboDakaH
5115	avaBaNga	NgaH	avaBaNgaH
5120	avaBAsaka	kam	avaBAsakam
5122	avaBAsin	nI	avaBAsinI
5130	avaBrawa	wam	avaBrawam
5131	avama	maH	avamaH
5131	avama	mam	avamam
5134	avamatiH	tiH	avamatiH
5140	avamanTa	TaH	avamanTaH
5151	avamardana	nam	avamardanam
5170	avara	raH	avaraH
5170	avara	rA	avarA
5170	avara	ram	avaram
5186	avarudDiH	kA	avarudDikA
5188	avaroDaka	kaH	avaroDakaH
5188	avaroDaka	kam	avaroDakam
5190	avaroDika	kaH	avaroDikaH
5190	avaroDika	kA	avaroDikA
5201	avarohin	RI	avarohiRI
5206	avarga	rgaH	avargaH
5210	avartana	nam	avartanam
5217	avalakza	kzaH	avalakzaH
5219	avalagna	gnaH	avalagnaH
5222	avalambakaH	kam	avalambakam
5232	avalIQa	QA	avalIQA
5255	avalokita	taH	avalokitaH
5255	avalokita	tam	avalokitam
5259	avalguja	jaH	avalgujaH
5285	avaSizwa	zwam	avaSizwam
5285	avaSizwa	zwakam	avaSizwakam
5289	avaSIrza	rzaH	avaSIrzaH
5306	avasaH	sam	avasam
5309	avasakta	ktam	avasaktam
5313	avasaTaH	Tam	avasaTam
5328	avasarpin	RI	avasarpiRI
5350	avasita	tam	avasitam
5359	avaskaraka	kaH	avaskarakaH
5360	avaskava	vaH	avaskavaH
5370	avasTaH	sTA	avasTA
5390	avaha	haH	avahaH
5409	avahAraka	kaH	avahArakaH
5414	avahelita	tam	avahelitam
5415	avahvara	raH	avahvaraH
5426	avAYc	cI	avAYcI
5433	avAta	tama	avAtam
5453	avAraRa	Ram	avAraRam
5455	avArita	tam	avAritam
5465	avi	viH	aviH
5465	avi	viH	aviH
5466	avikaH	kA	avikA
5466	avikaH	kam	avikam
5472	avikalpa	lpaH	avikalpaH
5472	avikalpa	lpam	avikalpam
5473	avikAra	raH	avikAraH
5478	avikriya	yam	avikriyam
5478	avikriya	tvam	avikriyatvam
5480	avikrama	maH	avikramaH
5491	avigama	maH	avigamaH
5494	avigraha	haH	avigrahaH
5495	aviGAta	taH	aviGAtaH
5496	aviGna	Gnam	aviGnam
5499	avicAra	raH	avicAraH
5507	avicCeda	daH	avicCedaH
5514	avijYeya	yaH	avijYeyaH
5516	avitaTa	Tam	avitaTam
5516	avitaTa	Tam	avitaTam
5516	avitaTa	TA	avitaTA
5522	avitti	ttiH	avittiH
5532	avidita	taH	aviditaH
5534	avidUra	ram	avidUram
5534	avidUra	ram	avidUram
5537	avidDa	dDaH	avidDaH
5538	avidya	dyA	avidyA
5543	aviDAna	nam	aviDAnam
5545	aviDi	DiH	aviDiH
5548	avinaya	yaH	avinayaH
5549	avinIta	tA	avinItA
5551	avinaSvara	raH	avinaSvaraH
5558	avinDyaH	nDyA	avinDyA
5559	avipakva	karaRa	avipakvakaraRa
5559	avipakva	budDi	avipakvabudDi
5560	avipAka	kaH	avipAkaH
5564	avipra	praH	avipraH
5570	avibuDa	DaH	avibuDaH
5572	aviBAga	gaH	aviBAgaH
5573	aviBAjya	jyam	aviBAjyam
5577	avimukta	ktaH	avimuktaH
5577	avimukta	ktam	avimuktam
5577	avimukta	kaH	avimuktakaH
5581	aviyoga	gaH	aviyogaH
5582	avirata	tam	aviratam
5583	avirati	tiH	aviratiH
5584	avirAma	maH	avirAmaH
5584	avirAma	mam	avirAmam
5585	avirala	lam	aviralam
5597	avilamba	mbaH	avilambaH
5597	avilamba	mbam	avilambam
5597	avilamba	avilambena	avilambena
5598	avilambita	tam	avilambitam
5600	avilAsa	saH	avilAsaH
5603	avivakzita	vacanatA	avivakzitavacanatA
5608	aviveka	kaH	avivekaH
5612	avivenat	nam	avivenam
5613	aviSaNka	kA	aviSaNkA
5613	aviSaNka	Nkam, aviSaNkena	aviSaNkam
5618	aviSeza	zaH	aviSezaH
5618	aviSeza	zam	aviSezam
5618	aviSeza	ka	aviSezaka
5621	aviSrAnta	tam	aviSrAntam
5622	aviSvAsa	saH	aviSvAsaH
5622	aviSvAsa	sA	aviSvAsA
5625	aviza	zaH	avizaH
5625	aviza	zA	avizA
5625	aviza	zI	avizI
5627	avizaya	yaH	avizayaH
5643	avispazwa	zwam	avispazwam
5652	avIci	ciH	avIciH
5652	avIci	saMSozaRaH	avIcisaMSozaRaH
5653	avIja	jaH	avIjaH
5653	avIja	jA	avIjA
5653	avIja	jam	avIjam
5655	avIra	rA	avIrA
5657	avfka	kam	avfkam
5661	avftti	ttiH	avfttiH
5663	avfdDika	kam	avfdDikam
5665	avfzwi	zwiH	avfzwiH
5681	avedya	dyaH	avedyaH
5681	avedya	dyA	avedyA
5683	avela	laH	avelaH
5683	avela	lA	avelA
5685	avEdya	tvam	avEdyatvam
5694	avoda	daH	avodaH
5697	avya	vyaH	avyaH
5697	avya	vyam	avyam
5698	avyakta	ktaH	avyaktaH
5698	avyakta	ktam	avyaktam
5698	avyakta	ktam	avyaktam
5700	avyagra	gram	avyagram
5701	avyaNga	gA	avyaNgA
5704	avyaYjana	naH	avyaYjanaH
5709	avyaTa	TaH	avyaTaH
5709	avyaTa	TA	avyaTA
5711	avyaTi	TiH	avyaTiH
5713	avyaTizaH	zI	avyaTizI
5721	avyaya	yaH	avyayaH
5721	avyaya	yam	avyayam
5729	avyavaDAna	nam	avyavaDAnam
5733	avyavasTa	sTA	avyavasTA
5738	avyasana	nam	avyasanam
5740	avyAkfta	tam	avyAkftam
5745	avyAja	jaH	avyAjaH
5745	avyAja	jam	avyAjam
5751	avyApAra	raH	avyApAraH
5752	avyAyAma	maH	avyAyAmaH
5754	avyAhata	tam	avyAhatam
5757	avyutpanna	nnaH	avyutpannaH
5758	avraRa	Ram	avraRam
5762	aSana	naH	aSanaH
5762	aSana	nam	aSanam
5766	aSanAyita	tam	aSanAyitam
5767	aSita	tam	aSitam
5779	aSatru	tru	aSatru
5779	aSatru	truH	aSatruH
5782	aSabda	bdaH	aSabdaH
5782	aSabda	bdam	aSabdam
5785	aSarIra	raH	aSarIraH
5791	aSastra	stram	aSastram
5797	aSAsana	nam	aSAsanam
5803	aSiraH	rA	aSirA
5803	aSiraH	ram	aSiram
5806	aSiva	vaH	aSivaH
5806	aSiva	vA	aSivA
5806	aSiva	vam	aSivam
5809	aSiSu	SuH	aSiSuH
5809	aSiSu	SvIH	aSiSvIH
5809	aSiSu	aSiSvikA	aSiSvikA
5812	aSizWa	zWaH	aSizWaH
5819	aSIla	lam	aSIlam
5820	aSuci	ciH	aSuciH
5820	aSuci	ciH	aSuciH
5821	aSudDa	dDam	aSudDam
5822	aSudDi	dDiH	aSudDiH
5823	aSoDana	nam	aSoDanam
5824	aSuBa	Bam	aSuBam
5827	aSUnya	nyam	aSUnyam
5832	aSeza	zaH	aSezaH
5832	aSeza	zam, aSezeRa, aSezataH	aSezam
5838	aSoka	kaH	aSokaH
5838	aSoka	kA	aSokA
5838	aSoka	kam	aSokam
5845	aSna	SnaH	aSnaH
5855	aSmanta	ntaH	aSmantaH
5855	aSmanta	ntam	aSmantam
5856	aSmantakaH	kaH	aSmantakaH
5858	aSraH	Sram	aSram
5860	aSradDa	dDA	aSradDA
5863	aSrama	maH	aSramaH
5864	aSramaRa	RaH	aSramaRaH
5865	aSrAnta	ntam	aSrAntam
5865	aSrAnta	ntam	aSrAntam
5866	aSravaRa	RaH	aSravaRaH
5866	aSravaRa	Ram	aSravaRam
5869	aSrAdDa	dDaH	aSrAdDaH
5881	aSruti	tiH	aSrutiH
5881	aSruti	tiH	aSrutiH
5887	aSlIla	lam	aSlIlam
5890	aSvaH	SvO	aSvO
5890	aSvaH	SvAH	aSSvAH
5892	aSvaka	kaH	aSvakaH
5894	aSvatara	raH	aSvataraH
5894	aSvatara	rI	aSvatarI
5896	aSvatTaH	tTA	aSvatTA
5896	aSvatTaH	tTI	aSvatTI
5897	aSvatTaka	kaH	aSvatTakaH
5908	aSvin	nO	aSvinO
5911	aSviya	yA	aSviyA
5913	aSvIya	yam	aSvIyam
5914	aSvya	Svyam	aSvyam
5914	aSvya	SvyaH	aSvyaH
5915	aSvanta	ntaH	aSvantaH
5919	azaqakzIRa	Ram	azaqakzIRam
5921	azAQa	QaH	azAQaH
5921	azAQa	QA	azAQA
5924	azwaka	kaH	azwakaH
5924	azwaka	kA	azwakA
5924	azwaka	kam	azwakam
5925	azwakika	kI	azwakikI
5927	azwataya	yam	azwatayam
5929	azwama	maH	azwamaH
5929	azwama	mI	azwamI
5933	azwAtaya	yaH	azwAtayaH
5939	azwrA	vin	azwrAvin
5945	asta	stA	astA
5947	astaH	stam	astam
5947	astaH	stam	astam
5948	astakaH	kam	astakam
5953	asti	stiH	astiH
5959	asaMyata	taH	asaMyataH
5962	asaMyukta	ktam	asaMyuktam
5963	asaMyuta	taH	asaMyutaH
5969	asaMvftaH	tam	asaMvftam
5974	asaMSaya	yam	asaMSayam
5976	asaMSlizwa	zwaH	asaMSlizwaH
5982	asaMskfta	taH	asaMskftaH
5987	asaMhata	taH	asaMhataH
5987	asaMhata	tam	asaMhatam
5991	asakta	ktam	asaktam
6000	asaMkula	laH	asaMkulaH
6004	asaMKyeya	yaH	asaMKyeyaH
6004	asaMKyeya	yam	asaMKyeyam
6005	asaMga	gaH	asaMgaH
6005	asaMga	cArin	asaMgacArin
6008	asaMgama	maH	asaMgamaH
6013	asaMjYa	jYA	asaMjYA
6014	asat	tI	asatI
6019	asatkfta	tam	asatkftam
6021	asattva	ttvam	asattvam
6022	asatya	tyaH	asatyaH
6022	asatya	tyam	asatyam
6026	asanam	naH	asanaH
6026	asanam	nA	asanA
6028	asantati	tiH	asantatiH
6028	asantati	naH	asantatinaH
6031	asaMdigDa	gDam	asaMdigDam
6035	asaMDi	DiH	asaMDiH
6042	asapatna	tnam	asapatnam
6042	asapatna	tnI	asapatnI
6045	asama	maH	asamaH
6046	asamagra	gram	asamagram
6047	asamaYjasa	sam	asamaYjasam
6055	asamasta	stam	asamastam
6063	asamAhAra	raH	asamAhAraH
6069	asaMpatti	ttiH	asaMpattiH
6070	asaMpAta	taH	asaMpAtaH
6073	asaMbadDa	dDam	asaMbadDam
6073	asaMbadDa	arTavyavaDAna	asaMbadDArTavyavaDAna
6074	asaMbanDa	nDaH	asaMbanDaH
6075	asaMbADa	DA	asaMbADA
6075	asaMbADa	Dam	asaMbADam
6077	asaMBava	vaH	asaMBavaH
6077	asaMBava	vA	asaMBavA
6077	asaMBava	vam	asaMBavam
6079	asaMBavya	vyam	asaMBavyam
6081	asaMBAvanIya	vyam	asaMBAvyam
6082	asaMBAvita	upamA	asaMBAVitopamA
6088	asaMBrama	maH	asaMBramaH
6088	asaMBrama	mam, asaMBrAntam	asaMBramam
6089	asaMmata	taH	asaMmataH
6105	asaha	ham	asaham
6106	asahana	naH	asahanaH
6106	asahana	nam	asahanam
6117	asADana	nam	asADanam
6119	asADAraRa	RaH	asADAraRaH
6119	asADAraRa	Ram	asADAraRam
6120	asADu	DvI	asADvI
6124	asAmAnya	nyam	asAmAnyam
6125	asAmi	mi	asAmi
6126	asAMprata	tam	asAMpratam
6130	asAra	raH	asAraH
6130	asAra	ram	asAram
6135	asiH	si	asi
6139	asita	taH	asitaH
6139	asita	tA	asitA
6140	asidDa	dDaH	asidDaH
6147	asuKa	Kam	asuKam
6149	asuganDa	nDaH	asuganDaH
6153	asutfpa	paH	asutfpaH
6157	asura	raH	asuraH
6157	asura	rA	asurA
6157	asura	rI	asurI
6158	asurya	yam	asuryam
6158	asurya	ryaH	asuryaH
6176	asUyaka	kaH	asUyakaH
6181	asUra	ram	asUram
6184	asUryaMpaSya	SyA	asUryaMpaSyA
6191	asevana	nam	asevanam
6197	asOzWava	vam	asOzWavam
6217	asTan	vat	aSTivat
6220	asTAna	nam	asTAnam
6228	asTiti	tiH	asTitiH
6230	asTErya	ryam	asTEryam
6236	asneha	haH	asnehaH
6239	asparSa	rSaH	asparSaH
6247	asPuwa	wam	asPuwam
6252	asmadryaYc	k	asmadryak
6259	asmftiH	ti	asmfti
6265	asraH	sram	asram
6276	asvanta	ntaH	asvantaH
6276	asvanta	tam	asvantam
6277	asvapna	pnaH	asvapnaH
6279	asvaBAva	vaH	asvaBAvaH
6280	asvara	raH	asvaraH
6280	asvara	ram	asvaram
6288	asvAmika	kam	asvAmikam
6290	asvAmya	myam	asvAmyam
6295	ahata	tam	ahatam
6298	ahan	nI	ahanI
6301	ahaMyu	yuH	ahaMyuH
6302	ahara	raH	aharaH
6303	aharaRIya	ryaH	ahAryaH
6305	ahalya	lyaH	ahalyaH
6305	ahalya	lyA	ahalyA
6310	ahi	hiH	ahiH
6310	ahi	hI	ahI
6311	ahikaH	kA	ahikA
6315	ahiMsra	sraH	ahiMsraH
6315	ahiMsra	srA	ahiMsrA
6315	ahiMsra	sram	ahiMsram
6317	ahita	taH	ahitaH
6317	ahita	tam	ahitam
6319	ahIna	naH	ahInaH
6324	ahuta	taH	ahutaH
6330	ahetu	tuH	ahetuH
6331	ahetuka	kam	ahetukam
6335	ahnaH	ahnyam	ahnyam
6340	ahrI	ka	ahrIka
6340	ahrI	kaH	ahrIkaH
6354	Akampana	nam	Akampanam
6373	AkANkza	kzA	AkANkzA
6376	AkANkzya	kzyam	AkANkzyam
6380	AkAlika	kI	AkAlikI
6389	Akula	lam	Akulam
6411	Akarzaka	kaH	AkarzakaH
6412	AkarzaRa	Ram	AkarzaRam
6412	AkarzaRa	RI	AkarzaRI
6414	Akarzin	RI	AkarziRI
6420	AkIrRa	rRam	AkIrRam
6431	Akrandita	tam	Akranditam
6441	AkrIqa	qaH	AkrIqaH
6441	AkrIqa	qam	AkrIqam
6445	Akruzwa	zwam	Akruzwam
6455	AkzapAda	daH	AkzapAdaH
6455	AkzapAda	dam	AkzapAdam
6463	Akzika	kaH	AkzikaH
6463	Akzika	kam	Akzikam
6463	Akzika	kI	AkzikI
6468	Akzepaka	kaH	AkzepakaH
6471	AkzIba	baH	AkzIbaH
6489	AKewaka	kaH	AKewakaH
6489	AKewaka	kam	AKewakam
6490	AKewika	kaH	AKewikaH
6495	AKyAta	tam	AKyAtam
6496	AKyAtika	kI	AKyAtikI
6500	AKyAnakam	kI	AKyAnakI
6501	AKyAyaka	kaH	AKyAyakaH
6507	Agata	tam	Agatam
6510	Agantu	ntuH	AgantuH
6527	Agastya	styaH	AgastyaH
6527	Agastya	styI	AgastyI
6534	AgUrRa	rRam	AgUrRam
6534	AgUrRa	rtam	AgUrtam
6549	AgnIDra	Dram	AgnIDram
